device,local,real0,im0,real1,im1,real2,im2,real3,im3,real4,im4,real5,im5,real6,im6,real7,im7,real8,im8,real9,im9,real10,im10,real11,im11,real12,im12,real13,im13,real14,im14,real15,im15,real16,im16,real17,im17,real18,im18,real19,im19,real20,im20,real21,im21,real22,im22,real23,im23,real24,im24,real25,im25,real26,im26,real27,im27,real28,im28,real29,im29,real30,im30,real31,im31,real32,im32,real33,im33,real34,im34,real35,im35,real36,im36,real37,im37,real38,im38,real39,im39,real40,im40,real41,im41,real42,im42,real43,im43,real44,im44,real45,im45,real46,im46,real47,im47,real48,im48,real49,im49,real50,im50,real51,im51,real52,im52,real53,im53,real54,im54,real55,im55,real56,im56,real57,im57,real58,im58,real59,im59,real60,im60,real61,im61,real62,im62,real63,im63,real64,im64,real65,im65,real66,im66,real67,im67,real68,im68,real69,im69,real70,im70,real71,im71,real72,im72,real73,im73,real74,im74,real75,im75,real76,im76,real77,im77,real78,im78,real79,im79,real80,im80,real81,im81,real82,im82,real83,im83,real84,im84,real85,im85,real86,im86,real87,im87,real88,im88,real89,im89,real90,im90,real91,im91,real92,im92,real93,im93,real94,im94,real95,im95,real96,im96,real97,im97,real98,im98,real99,im99,real100,im100,real101,im101,real102,im102,real103,im103,real104,im104,real105,im105,real106,im106,real107,im107,real108,im108,real109,im109,real110,im110,real111,im111,real112,im112,real113,im113,real114,im114,real115,im115,real116,im116,real117,im117,real118,im118,real119,im119,real120,im120,real121,im121,real122,im122,real123,im123,real124,im124,real125,im125,real126,im126,real127,im127
TRAS,D2,126,97,23,0,8,-25,7,-25,7,-25,6,-24,4,-23,3,-23,1,-22,0,-22,-2,-21,-4,-21,-6,-20,-7,-21,-8,-21,-8,-22,-9,-22,-9,-24,-8,-25,-6,-27,-3,-27,1,-26,3,-23,4,-21,5,-19,7,-17,8,-17,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,5,-9,6,-9,7,-9,8,-9,10,-10,11,-10,13,-9,15,-8,15,-8,15,-7,15,-7,14,-8,14,-9,13,-9,13,-10,12,-11,12,-13,12,-14,11,-15,10,-17,10,-19,10,-20,9,-22,9,-23,9,-24,9,-25,7,-14,24,-46,22,-45,21,-45,19,-44,16,-43,14,-42,11,-42,9,-41,6,-40,2,-40,-1,-40,-4,-40,-6,-40,-8,-41,-9,-42,-10,-44,-9,-47,-7,-49,-2,-51,3,-50,9,-48,12,-43,14,-38,16,-34,19,-30,22,-25,31,-11,34,-3,6,0,2,0,-1,0,-1,0,-1,0,-1,-2,0,-4,4,-19,7,-17,11,-16,13,-15,15,-15,17,-15,21,-16,24,-15,27,-14,30,-12,30,-10,30,-10,29,-10,28,-11,28,-12,27,-14,27,-15,26,-18,26,-20,25,-23,25,-26,24,-29,24,-32,24,-35,24,-39,23,-42,23,-44,22,-45,
TRAS,D2,126,97,23,0,-16,-22,-16,-21,-16,-20,-17,-19,-17,-17,-17,-16,-18,-14,-18,-13,-19,-11,-19,-10,-20,-9,-21,-8,-22,-7,-23,-6,-24,-6,-25,-7,-26,-8,-26,-11,-25,-14,-22,-16,-19,-17,-15,-17,-13,-16,-11,-17,-9,-18,-3,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-2,-9,-2,-9,-1,-10,-1,-11,0,-12,0,-14,1,-15,2,-15,3,-15,4,-15,3,-15,3,-15,2,-15,1,-15,0,-16,-2,-16,-3,-17,-4,-17,-6,-18,-7,-18,-9,-19,-11,-20,-12,-20,-13,-21,-14,-22,-14,-22,-10,-14,-32,-43,-32,-41,-32,-39,-32,-38,-32,-35,-33,-33,-34,-30,-35,-27,-35,-24,-36,-21,-37,-18,-39,-16,-40,-14,-42,-12,-44,-11,-46,-11,-49,-12,-50,-16,-50,-20,-47,-26,-42,-29,-36,-31,-30,-32,-25,-32,-20,-33,-15,-34,-1,-36,8,-36,2,-7,1,-2,0,0,0,0,0,0,-1,-1,-3,-3,-12,-13,-10,-15,-5,-17,-4,-18,-3,-19,-2,-21,-2,-23,0,-25,2,-27,4,-28,5,-28,6,-28,5,-28,4,-28,2,-28,1,-29,-1,-29,-3,-30,-6,-31,-9,-32,-12,-34,-15,-35,-18,-36,-21,-38,-24,-39,-26,-40,-28,-40,-30,-40,
TRAS,D2,126,97,23,0,-4,-26,-5,-26,-5,-25,-6,-24,-7,-23,-8,-22,-9,-21,-10,-19,-11,-18,-12,-17,-14,-17,-15,-16,-16,-16,-17,-16,-18,-17,-19,-18,-19,-20,-17,-23,-14,-24,-11,-25,-7,-24,-5,-22,-3,-21,-1,-20,1,-19,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,2,-9,2,-9,3,-10,4,-10,4,-11,5,-12,7,-13,8,-13,9,-12,9,-12,9,-12,8,-12,8,-13,7,-13,6,-14,5,-15,4,-16,3,-17,2,-18,1,-19,0,-21,-1,-22,-2,-23,-2,-24,-3,-26,-3,-27,0,-17,-2,-53,-3,-51,-4,-49,-5,-48,-6,-47,-8,-45,-10,-43,-13,-41,-15,-39,-17,-37,-20,-35,-22,-34,-25,-34,-27,-33,-29,-34,-31,-36,-32,-39,-31,-42,-27,-46,-22,-48,-15,-48,-10,-46,-5,-42,-1,-40,4,-37,8,-35,22,-26,28,-19,5,-4,2,-1,-1,0,0,0,-1,0,-1,-2,-1,-4,-1,-18,2,-18,5,-18,6,-17,8,-18,9,-19,11,-20,14,-21,16,-22,18,-21,20,-20,20,-20,19,-20,18,-21,17,-22,16,-23,15,-25,13,-27,11,-29,9,-31,7,-34,6,-36,4,-39,3,-42,1,-44,0,-47,-2,-49,-3,-50,;
TRAS,D1,102,-32,5,0,18,11,17,9,17,8,16,6,15,5,14,3,13,1,12,0,12,-2,11,-3,11,-4,10,-5,9,-7,9,-8,9,-9,9,-10,10,-10,11,-10,12,-9,13,-8,13,-7,13,-5,12,-4,12,-3,13,-2,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,17,12,16,13,15,15,15,18,16,21,15,24,13,27,11,29,8,30,6,29,5,27,6,26,7,25,7,23,9,22,10,21,12,20,13,19,15,18,16,17,17,17,19,17,19,17,20,16,20,15,20,14,12,6,39,19,37,17,35,15,33,12,31,9,30,6,28,3,25,0,24,-3,22,-5,21,-8,19,-10,18,-12,17,-14,17,-17,16,-19,17,-21,18,-22,20,-21,22,-20,23,-18,24,-15,23,-12,24,-10,24,-7,25,-3,24,4,23,10,4,2,1,1,-1,0,-2,0,-1,-1,1,-2,7,-2,38,-4,38,3,35,18,34,22,33,27,33,31,34,37,34,43,32,49,27,53,23,54,19,53,17,51,16,48,17,45,19,42,21,40,24,38,27,36,30,34,32,32,34,30,37,29,39,28,40,27,41,26,42,24,42,23,
TRAS,D1,126,97,23,0,-16,-13,-15,-11,-15,-10,-14,-9,-14,-7,-13,-6,-13,-4,-12,-2,-12,-1,-11,0,-11,1,-11,2,-11,3,-11,4,-11,5,-12,6,-12,6,-13,6,-14,5,-14,4,-13,2,-13,1,-12,0,-12,-1,-13,-2,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-3,-14,-11,-13,-12,-13,-14,-13,-16,-14,-19,-13,-21,-11,-24,-9,-25,-7,-26,-5,-25,-4,-24,-4,-23,-5,-22,-6,-21,-7,-20,-8,-20,-10,-19,-11,-19,-12,-18,-14,-17,-15,-17,-16,-17,-16,-17,-16,-17,-17,-16,-18,-16,-10,-9,-32,-26,-31,-24,-30,-21,-28,-18,-27,-16,-26,-13,-25,-10,-24,-7,-24,-4,-23,-2,-22,1,-21,3,-20,5,-20,7,-20,9,-20,10,-21,12,-23,12,-24,12,-25,10,-26,7,-25,4,-24,2,-24,0,-24,-2,-23,-5,-20,-12,-18,-17,-4,-4,-1,-2,0,-1,0,-1,0,0,-2,0,-6,0,-31,-2,-31,-8,-28,-18,-27,-22,-26,-26,-26,-30,-26,-35,-25,-40,-22,-45,-18,-48,-14,-49,-11,-48,-10,-46,-10,-43,-11,-42,-12,-40,-14,-38,-16,-37,-19,-36,-21,-35,-24,-34,-26,-33,-28,-32,-30,-32,-32,-31,-33,-30,-34,-29,-35,-28,
TRAS,D1,126,97,23,0,-20,7,-18,8,-16,8,-15,8,-13,8,-11,9,-9,9,-8,9,-7,9,-5,10,-4,11,-3,10,-2,11,-1,11,0,12,0,13,0,13,-1,15,-2,15,-3,15,-4,13,-5,12,-6,11,-7,11,-8,11,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,1,-18,7,-18,6,-19,5,-22,4,-25,2,-27,0,-29,-2,-29,-6,-28,-9,-27,-10,-26,-10,-25,-9,-24,-7,-23,-6,-23,-5,-23,-4,-23,-2,-24,-1,-24,1,-24,3,-24,4,-25,5,-25,6,-24,6,-24,7,-24,7,-13,4,-41,15,-38,15,-34,16,-31,16,-28,16,-24,16,-21,17,-18,18,-15,18,-12,19,-9,19,-6,20,-4,20,-2,21,0,22,2,23,3,25,3,26,1,28,-1,29,-4,28,-6,26,-8,24,-10,23,-12,22,-15,20,-20,16,-24,11,-5,1,-2,-1,0,-1,0,-2,0,-1,-1,2,-4,5,-19,29,-25,25,-33,16,-36,13,-38,11,-42,9,-48,6,-53,2,-56,-4,-56,-10,-55,-14,-52,-16,-49,-17,-47,-15,-46,-13,-45,-11,-45,-8,-44,-5,-44,-2,-45,0,-45,4,-45,7,-45,9,-46,11,-46,12,-46,14,-45,15,-44,16,
TRAS,D1,126,97,23,0,21,0,19,-1,18,-1,17,-2,15,-3,14,-4,13,-5,12,-7,10,-8,9,-8,8,-9,7,-10,7,-11,6,-12,6,-12,6,-13,7,-14,8,-14,10,-13,10,-11,11,-10,11,-8,10,-7,11,-6,11,-5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,0,17,2,18,3,19,5,21,7,22,10,22,14,21,16,19,18,18,18,17,17,16,16,16,15,16,14,16,13,17,12,18,10,19,9,20,8,21,7,22,6,22,5,22,4,23,3,23,3,24,2,13,0,43,2,41,1,38,-1,35,-3,32,-5,29,-7,27,-9,25,-11,22,-13,20,-14,18,-16,16,-18,15,-19,13,-21,12,-23,12,-24,12,-26,14,-27,16,-27,18,-25,20,-22,21,-19,20,-15,20,-13,21,-10,21,-7,22,1,21,7,3,1,0,1,-1,0,-1,0,-1,-1,0,-2,4,-4,26,-17,29,-11,33,-1,34,3,35,6,37,9,41,14,43,19,43,25,41,31,38,34,35,35,33,34,31,32,31,29,31,27,32,24,34,22,35,20,37,17,39,14,40,12,42,10,43,9,44,7,45,6,45,4,45,3,
TRAS,D1,126,97,23,0,-27,10,-26,11,-25,11,-24,11,-23,11,-22,11,-21,12,-20,12,-18,13,-17,14,-16,14,-16,15,-15,15,-16,16,-16,16,-18,17,-19,16,-21,14,-22,11,-22,7,-21,4,-19,2,-17,0,-16,-2,-15,-4,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1,-8,-3,-8,-3,-8,-3,-9,-3,-10,-3,-11,-4,-12,-5,-12,-5,-12,-6,-12,-5,-13,-5,-13,-4,-13,-3,-14,-2,-15,-2,-16,-1,-16,1,-17,2,-18,3,-19,5,-20,6,-22,7,-23,8,-24,9,-25,10,-26,11,-17,7,-53,23,-51,23,-49,23,-47,22,-45,22,-43,23,-41,24,-39,25,-36,26,-34,27,-32,28,-30,29,-29,30,-28,31,-28,33,-29,34,-32,34,-35,32,-38,28,-40,22,-40,15,-38,10,-35,5,-33,2,-30,-3,-27,-7,-22,-14,-18,-19,-3,-4,-1,-2,0,0,0,-1,0,0,-1,0,-3,0,-16,4,-16,1,-15,-3,-15,-5,-15,-5,-17,-5,-19,-5,-21,-6,-22,-7,-23,-8,-23,-9,-24,-9,-24,-8,-25,-7,-26,-6,-27,-4,-28,-2,-29,0,-31,3,-33,6,-34,8,-36,11,-38,14,-40,16,-43,18,-45,20,-47,23,-48,24,
TRAS,D1,126,97,23,0,-14,26,-14,26,-13,25,-12,24,-11,24,-9,23,-8,22,-7,22,-5,22,-4,22,-3,22,-2,21,-1,22,-1,23,-1,24,-1,25,-3,25,-6,25,-9,23,-12,20,-13,17,-13,14,-13,12,-14,9,-14,8,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-8,3,-8,3,-8,3,-9,4,-10,4,-11,5,-12,5,-13,4,-13,3,-14,4,-14,4,-14,5,-14,6,-13,7,-13,9,-13,10,-13,11,-13,13,-13,15,-12,17,-12,18,-13,20,-13,22,-13,23,-13,24,-13,25,-8,16,-26,54,-25,52,-24,50,-23,49,-21,47,-19,46,-16,45,-14,44,-12,44,-9,43,-6,43,-4,43,-2,42,-1,43,-1,44,-1,46,-2,47,-6,49,-11,48,-17,45,-21,40,-23,34,-24,28,-25,23,-26,18,-26,13,-27,4,-27,-3,-5,-2,-2,-2,0,-1,0,-1,0,-1,-1,1,-2,2,-9,14,-11,12,-14,8,-15,7,-15,7,-17,8,-18,9,-21,10,-23,10,-24,9,-25,9,-26,9,-26,10,-25,12,-25,14,-25,16,-24,18,-24,20,-23,23,-23,26,-22,30,-22,33,-22,37,-22,40,-22,44,-22,47,-21,50,-21,51,
TRAS,D1,126,97,23,0,24,14,24,14,24,14,23,13,22,12,22,10,22,9,21,8,21,6,21,5,21,4,21,3,22,2,22,2,23,2,24,3,24,5,24,8,22,11,19,12,15,13,12,13,10,13,8,13,6,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,3,8,3,8,3,9,4,10,4,11,3,12,3,13,2,13,2,13,3,13,4,13,4,13,5,13,7,12,8,12,10,12,11,12,13,12,15,12,17,12,18,13,20,13,21,13,23,14,24,15,14,9,48,30,47,29,46,28,45,27,44,25,43,23,42,21,42,18,41,15,40,13,41,10,41,8,42,7,43,5,44,4,45,5,46,7,47,10,45,15,42,20,36,24,30,26,25,26,20,26,15,27,9,27,-1,27,-8,26,-3,4,-2,1,-1,-1,-1,-1,-1,-1,1,0,2,1,14,10,11,12,8,15,6,16,6,17,6,18,7,20,7,22,6,24,5,25,4,25,4,26,5,26,6,25,8,25,10,25,13,24,16,24,19,24,22,25,26,25,29,25,32,25,36,25,39,26,42,26,45,26,47,26,
TRAS,D1,126,97,23,0,-3,29,-3,28,-2,27,-1,26,0,25,1,24,2,23,3,22,4,22,5,21,6,20,7,20,8,20,8,20,8,21,8,23,7,24,5,24,2,24,-2,23,-5,20,-6,18,-7,15,-8,14,-9,12,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,-6,6,-7,6,-7,6,-8,7,-9,8,-10,8,-11,8,-12,8,-12,8,-12,8,-12,8,-11,9,-11,10,-10,11,-9,12,-9,13,-8,14,-7,16,-6,18,-5,19,-4,21,-4,22,-3,24,-3,25,-2,26,-2,27,-4,17,-9,56,-9,54,-8,53,-7,52,-5,50,-3,48,-1,47,1,45,2,43,5,42,7,41,10,40,12,39,13,40,14,41,15,43,14,45,11,46,5,47,-1,46,-6,43,-11,38,-13,33,-15,29,-18,25,-20,21,-26,10,-28,3,-6,0,-2,-1,0,-1,-1,-1,0,-1,0,1,-1,3,-5,17,-8,15,-12,13,-13,12,-14,12,-15,13,-17,14,-19,15,-21,15,-23,14,-24,14,-24,14,-23,15,-23,17,-22,18,-21,20,-19,22,-18,24,-16,27,-15,30,-13,33,-12,37,-11,40,-10,43,-9,46,-8,49,-7,51,-6,52,
TRAS,D1,126,97,23,0,-3,29,-3,28,-3,27,-2,26,-1,25,0,25,1,24,2,23,3,22,5,21,6,21,7,21,7,21,7,21,7,22,7,23,6,24,3,25,0,25,-4,23,-6,21,-7,18,-8,16,-9,14,-11,12,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,-6,7,-6,7,-7,7,-7,8,-8,9,-9,9,-10,9,-11,9,-12,9,-12,9,-12,9,-11,10,-10,10,-10,11,-9,13,-8,14,-8,15,-7,16,-6,18,-5,20,-4,21,-4,23,-4,24,-3,26,-2,27,-3,28,-4,17,-9,57,-9,56,-8,54,-7,52,-5,51,-3,49,-2,48,0,46,2,45,5,43,7,42,9,41,11,41,13,41,14,41,14,43,13,45,10,47,5,49,-1,48,-7,44,-12,40,-15,34,-17,30,-19,25,-21,21,-26,11,-28,4,-6,0,-2,-1,0,-1,-1,-1,0,-1,0,1,-1,3,-4,17,-8,16,-11,14,-13,14,-14,14,-14,15,-16,16,-19,17,-21,17,-23,17,-24,16,-24,16,-23,17,-22,18,-21,20,-20,21,-19,24,-17,26,-16,28,-14,31,-13,35,-11,38,-10,41,-10,44,-8,48,-7,51,-6,53,-6,54,
TRAS,D1,126,97,23,0,25,-16,24,-16,23,-15,22,-16,20,-16,19,-17,18,-17,17,-17,15,-17,13,-18,12,-18,12,-19,11,-20,12,-20,12,-21,13,-22,15,-21,18,-19,19,-16,20,-13,19,-10,18,-7,16,-5,16,-3,16,-1,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,8,0,8,1,9,1,11,1,12,2,13,3,13,4,13,4,13,4,13,3,14,2,14,1,14,0,15,-1,16,-2,16,-3,17,-5,18,-7,18,-8,19,-10,20,-11,21,-12,22,-14,23,-15,24,-16,15,-11,49,-33,47,-32,46,-32,43,-31,41,-31,39,-32,36,-32,34,-33,31,-34,28,-35,25,-36,23,-36,22,-37,21,-39,21,-40,22,-42,24,-43,27,-42,31,-39,35,-33,37,-27,36,-21,34,-15,32,-11,30,-6,29,-1,26,8,24,15,4,3,0,1,-1,0,-1,0,-1,-1,0,-1,3,-2,16,-8,16,-4,17,0,16,1,17,1,19,1,21,2,23,3,25,5,26,6,26,7,26,7,26,6,27,4,27,2,28,0,29,-2,30,-4,31,-7,32,-10,34,-13,35,-17,36,-20,39,-23,41,-26,42,-29,44,-31,45,-33,
TRAS,D1,126,97,23,0,-18,23,-17,23,-16,22,-16,21,-14,21,-13,21,-12,20,-10,20,-9,20,-8,21,-7,20,-6,21,-5,21,-5,22,-6,23,-7,23,-8,24,-11,22,-14,20,-15,17,-16,13,-15,11,-15,8,-15,6,-15,4,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-9,3,-9,3,-10,3,-10,4,-11,4,-13,4,-14,3,-14,3,-15,2,-15,2,-15,2,-15,3,-14,4,-14,5,-14,6,-14,8,-14,9,-15,11,-14,13,-14,15,-14,16,-15,18,-15,19,-16,20,-17,22,-17,23,-13,13,-39,43,-37,42,-35,41,-34,40,-32,40,-30,39,-27,39,-25,39,-22,39,-20,39,-17,39,-15,39,-13,39,-13,40,-12,41,-14,43,-16,44,-20,44,-24,42,-29,37,-31,31,-32,25,-31,19,-30,15,-29,9,-29,4,-26,-7,-23,-13,-4,-3,-1,-2,0,-1,0,-1,0,-1,-1,1,-2,2,-12,12,-15,9,-17,7,-18,6,-18,6,-20,6,-22,6,-25,5,-27,4,-28,3,-29,2,-29,2,-28,2,-28,4,-28,6,-28,8,-28,11,-28,13,-28,16,-28,19,-28,22,-29,26,-29,29,-30,32,-31,35,-32,39,-33,41,-33,43,
TRAS,D1,126,97,23,0,17,22,17,21,17,20,17,19,17,18,17,16,17,15,17,14,18,12,18,11,18,10,19,9,19,8,20,8,21,9,22,10,22,12,21,14,18,16,15,17,11,17,8,16,6,15,4,15,3,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,8,0,9,0,10,0,11,-1,12,-2,13,-2,14,-3,14,-3,14,-3,14,-2,14,-1,14,0,14,1,15,3,15,4,15,6,16,7,17,9,17,11,18,12,18,13,19,14,20,15,22,16,23,11,12,38,40,37,39,37,38,36,36,36,34,36,31,36,29,36,26,36,24,36,21,36,19,37,17,38,15,39,13,41,13,42,14,43,16,43,19,41,23,36,28,31,30,24,31,19,30,14,29,9,29,4,29,-4,27,-11,24,-3,4,-2,0,-1,-1,-1,-1,-1,-1,1,0,2,2,13,11,10,13,3,16,2,17,2,18,2,19,2,21,1,23,-1,25,-2,26,-3,27,-4,27,-3,27,-1,27,1,27,3,27,5,27,8,28,11,29,14,30,18,31,21,32,24,33,27,34,30,35,33,36,35,36,37,36,
TRAS,D1,126,97,23,0,-30,-8,-30,-8,-28,-7,-28,-6,-27,-5,-26,-4,-25,-2,-24,-1,-24,0,-24,1,-23,2,-23,3,-23,3,-23,4,-24,4,-25,3,-26,2,-26,-1,-25,-4,-23,-7,-20,-9,-18,-10,-15,-10,-13,-11,-11,-12,-3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-7,-7,-8,-8,-8,-8,-8,-8,-9,-9,-10,-11,-11,-12,-10,-13,-9,-14,-10,-14,-10,-14,-10,-14,-12,-13,-13,-12,-14,-11,-15,-11,-16,-11,-18,-10,-19,-9,-21,-8,-23,-8,-24,-7,-25,-8,-27,-8,-29,-8,-30,-8,-19,-4,-60,-11,-59,-11,-57,-11,-54,-10,-52,-9,-51,-7,-50,-5,-49,-3,-47,0,-46,2,-45,4,-44,6,-43,8,-43,9,-44,10,-46,11,-48,9,-49,6,-50,1,-48,-5,-44,-11,-39,-15,-34,-17,-29,-19,-25,-20,-20,-23,-12,-26,-5,-28,-1,-6,0,-2,0,0,0,-1,0,0,-2,0,-5,0,-23,-1,-20,-5,-16,-11,-15,-12,-16,-13,-17,-14,-18,-16,-20,-19,-20,-21,-20,-22,-19,-23,-19,-24,-21,-24,-22,-24,-24,-23,-26,-22,-27,-21,-28,-20,-31,-19,-34,-16,-37,-14,-41,-13,-44,-12,-47,-12,-50,-12,-53,-11,-55,-10,-57,-9,
TRAS,D1,126,97,23,0,19,21,19,20,18,19,18,18,18,17,18,15,18,14,18,13,18,12,18,11,19,10,19,9,19,8,20,8,21,9,21,10,21,11,19,14,17,16,13,17,10,17,7,16,5,15,3,14,1,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,1,9,1,9,2,10,2,11,1,13,1,14,0,15,-1,14,-2,15,-1,14,0,14,0,15,1,15,3,15,4,15,6,15,7,16,9,16,11,16,12,17,13,18,15,19,16,19,17,20,18,21,11,13,37,42,36,41,36,40,35,38,35,35,35,33,35,30,34,28,35,25,35,23,35,20,36,18,37,17,38,16,39,16,40,17,41,20,40,23,38,28,33,31,27,33,20,32,15,31,11,29,6,28,1,28,-10,25,-16,22,-4,3,-2,0,-1,-1,-1,-1,-1,-1,1,0,2,2,13,12,10,14,6,16,4,17,4,18,5,20,5,22,3,25,2,27,0,28,-1,28,-2,28,-1,28,1,28,2,28,4,28,7,28,9,29,12,29,15,30,18,31,21,32,24,33,28,34,31,36,33,36,36,37,37,37,
TRAS,D1,126,97,23,0,-2,-30,-2,-29,-2,-28,-3,-27,-4,-26,-5,-25,-6,-24,-6,-23,-7,-22,-9,-21,-10,-20,-10,-20,-11,-20,-12,-20,-12,-21,-12,-22,-11,-24,-8,-25,-4,-25,-1,-24,1,-21,2,-18,3,-16,5,-15,7,-14,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,4,-8,4,-8,4,-9,4,-9,5,-10,7,-11,8,-12,9,-12,10,-12,10,-12,10,-12,9,-12,8,-13,8,-13,7,-15,6,-16,5,-17,4,-18,3,-20,2,-21,1,-23,0,-24,0,-25,-1,-27,-1,-28,-1,-29,-2,-19,-5,-59,-5,-57,-5,-55,-6,-54,-7,-52,-9,-50,-10,-48,-12,-46,-14,-44,-15,-42,-17,-40,-19,-39,-20,-38,-22,-38,-23,-38,-24,-40,-24,-42,-22,-44,-16,-46,-10,-47,-4,-45,1,-41,4,-36,7,-33,10,-29,14,-26,21,-18,24,-12,4,-2,1,0,-1,0,0,0,-1,0,-1,-1,-1,-4,-1,-17,2,-16,6,-16,7,-16,8,-17,9,-18,11,-20,13,-22,15,-23,17,-23,18,-22,19,-22,19,-23,17,-24,16,-25,15,-26,13,-28,11,-30,9,-32,7,-35,5,-38,3,-41,1,-44,-1,-47,-2,-50,-3,-52,-5,-54,-5,-55,
TRAS,D1,126,97,23,0,-29,4,-29,4,-28,4,-27,4,-26,5,-25,6,-24,7,-23,7,-22,8,-21,9,-20,10,-19,11,-19,12,-19,13,-20,13,-21,13,-23,12,-24,10,-24,7,-23,4,-21,1,-19,-2,-17,-4,-16,-5,-15,-6,-4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-8,-5,-8,-5,-9,-5,-10,-5,-10,-7,-11,-8,-12,-9,-11,-9,-11,-10,-11,-11,-12,-11,-12,-10,-13,-9,-14,-8,-15,-7,-16,-6,-17,-5,-18,-4,-20,-3,-21,-1,-23,0,-24,1,-25,1,-26,1,-28,2,-28,2,-18,3,-58,9,-57,9,-55,9,-53,10,-51,11,-49,12,-47,14,-45,15,-42,17,-40,19,-38,20,-36,22,-36,23,-35,25,-36,26,-37,27,-40,27,-42,25,-45,21,-45,15,-44,8,-40,3,-37,-1,-34,-5,-30,-8,-27,-12,-20,-18,-15,-24,-3,-5,-1,-2,0,0,0,-1,0,0,-2,0,-4,0,-18,2,-18,-2,-17,-7,-17,-8,-17,-9,-19,-9,-21,-11,-23,-14,-23,-15,-23,-17,-23,-18,-23,-19,-23,-19,-24,-17,-26,-16,-27,-14,-29,-12,-30,-10,-32,-8,-35,-6,-38,-3,-40,-1,-43,1,-45,3,-48,5,-51,7,-53,8,-54,10,
TRAS,D1,126,97,23,0,12,15,11,13,11,11,11,9,10,8,10,6,10,4,10,3,10,1,9,0,9,-1,9,-2,9,-4,9,-5,9,-6,9,-7,10,-7,11,-7,12,-6,13,-5,13,-4,13,-3,12,-1,12,-1,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,10,16,9,16,8,18,7,20,6,23,5,26,3,28,0,29,-3,29,-4,27,-5,26,-5,25,-3,24,-2,23,0,22,1,22,3,22,4,21,5,21,7,21,9,21,10,21,11,21,11,20,12,19,13,18,6,10,23,32,22,30,21,26,21,22,20,19,21,16,20,13,20,10,19,6,19,4,18,1,18,-1,18,-4,18,-6,18,-8,18,-10,19,-12,21,-13,22,-12,24,-11,25,-9,25,-7,24,-4,24,-2,24,1,23,4,19,14,16,19,2,3,0,1,-1,-1,-2,-1,-1,-1,1,0,5,2,29,15,25,21,20,29,17,32,15,35,14,39,12,45,9,51,3,55,-2,56,-7,55,-10,52,-10,50,-9,47,-6,46,-4,44,-1,43,2,43,5,42,8,42,10,41,13,41,16,41,18,41,20,40,21,39,23,37,24,35,
